,Match name,Team name,Batsman name,Runs,Balls,4s,6s,Strike rate
349,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Shubman Gill,45,34,4,1,132.35
350,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Sai Sudharsan,20,19,2,0,105.26
351,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Hardik Pandya,28,19,3,1,147.36
352,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,David Miller,46,30,3,2,153.33
353,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Abhinav Manohar,27,13,0,3,207.69
354,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Rahul Tewatia,1,1,0,0,100.00
355,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Rashid Khan,1,1,0,0,100.00
356,Gujarat Titans Vs Rajasthan Royals,Gujarat Titans,Alzarri Joseph,0,0,0,0,-
357,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,1,7,0,0,14.28
358,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,0,5,0,0,0.00
359,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,26,25,2,2,104.00
360,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,60,32,3,6,187.50
361,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Riyan Parag,5,7,0,0,71.42
362,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,56,26,2,5,215.38
363,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,18,10,2,1,180.00
364,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Ravichandran Ashwin,10,3,1,1,333.33
365,Gujarat Titans Vs Rajasthan Royals,Rajasthan Royals,Trent Boult,0,1,0,0,0.00
366,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Ruturaj Gaikwad,3,6,0,0,50.00
367,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Devon Conway,83,45,6,6,184.44
368,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Ajinkya Rahane,37,20,3,2,185.00
369,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Shivam Dube,52,27,2,5,192.59
370,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Ambati Rayudu,14,6,1,1,233.33
371,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Moeen Ali,19,9,0,2,211.11
372,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,Ravindra Jadeja,10,8,0,1,125.00
373,Chennai Super Kings Vs Royal Challengers Bangalore,Chennai Super Kings,MS Dhoni,1,1,0,0,100.00
374,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Virat Kohli,6,4,1,0,150.00
375,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Faf du Plessis,62,33,5,4,187.87
376,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Mahipal Lomror,0,5,0,0,0.00
377,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Glenn Maxwell,76,36,3,8,211.11
378,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Shahbaz Ahmed,12,10,0,1,120.00
379,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Dinesh Karthik,28,14,3,1,200.00
380,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Suyash Prabhudessai,19,11,0,2,172.72
381,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Wayne Parnell,2,5,0,0,40.00
382,Chennai Super Kings Vs Royal Challengers Bangalore,Royal Challengers Bangalore,Wanindu Hasaranga,2,2,0,0,100.00
383,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,28,18,6,0,155.55
384,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Ishan Kishan,38,31,3,2,122.58
385,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Cameron Green,64,40,6,2,160.00
386,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,7,3,0,1,233.33
387,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,37,17,2,4,217.64
388,Mumbai Indians Vs Sunrisers Hyderabad,Mumbai Indians,Tim David,16,11,2,0,145.45
389,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Harry Brook,9,7,2,0,128.57
390,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Agarwal,48,41,4,1,117.07
391,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Rahul Tripathi,7,5,1,0,140.00
392,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Aiden Markram,22,17,1,1,129.41
393,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abhishek Sharma,1,2,0,0,50.00
394,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Heinrich Klaasen,36,16,4,2,225.00
395,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Abdul Samad,9,12,1,0,75.00
396,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Marco Jansen,13,6,3,0,216.66
397,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Washington Sundar,10,6,2,0,166.66
398,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,5,0,0,40.00
399,Mumbai Indians Vs Sunrisers Hyderabad,Sunrisers Hyderabad,Mayank Markande,2,2,0,0,100.00
400,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,KL Rahul,39,32,4,1,121.87
401,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Kyle Mayers,51,42,4,3,121.42
402,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Ayush Badoni,1,4,0,0,25.00
403,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Deepak Hooda,2,4,0,0,50.00
404,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Marcus Stoinis,21,16,2,0,131.25
405,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Nicholas Pooran,29,20,2,1,145.00
406,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Krunal Pandya,4,2,1,0,200.00
407,Lucknow Super Giants Vs Rajasthan Royals,Lucknow Super Giants,Yudhvir Singh,1,1,0,0,100.00
408,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Yashasvi Jaiswal,44,35,4,2,125.71
409,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Jos Buttler,40,41,4,1,97.56
410,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Sanju Samson,2,4,0,0,50.00
411,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Devdutt Padikkal,26,21,4,0,123.80
412,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Shimron Hetmyer,2,5,0,0,40.00
413,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Riyan Parag,15,12,1,1,125.00
414,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Dhruv Jurel,0,1,0,0,0.00
415,Lucknow Super Giants Vs Rajasthan Royals,Rajasthan Royals,Ravichandran Ashwin,3,2,0,0,150.00
416,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Virat Kohli,59,47,5,1,125.53
417,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Faf du Plessis,84,56,5,5,150.00
418,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Glenn Maxwell,0,1,0,0,0.00
419,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Dinesh Karthik,7,5,1,0,140.00
420,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Mahipal Lomror,7,9,1,0,77.77
421,Royal Challengers Bangalore Vs Punjab Kings,Royal Challengers Bangalore,Shahbaz Ahmed,5,3,0,0,166.66
422,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Atharva Taide,4,2,1,0,200.00
423,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Prabhsimran Singh,46,30,3,4,153.33
424,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Matthew Short,8,7,0,1,114.28
425,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Liam Livingstone,2,4,0,0,50.00
426,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Harpreet Singh,13,9,1,1,144.44
427,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Sam Curran,10,12,1,0,83.33
428,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Jitesh Sharma,41,27,2,3,151.85
429,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,M Shahrukh Khan,7,5,0,1,140.00
430,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Harpreet Brar,13,13,1,0,100.00
431,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Nathan Ellis,1,2,0,0,50.00
432,Royal Challengers Bangalore Vs Punjab Kings,Punjab Kings,Arshdeep Singh,0,0,0,0,-
433,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Jason Roy,43,39,5,1,110.25
434,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Litton Das,4,4,1,0,100.00
435,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Venkatesh Iyer,0,2,0,0,0.00
436,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Nitish Rana,4,7,1,0,57.14
437,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Mandeep Singh,12,11,0,1,109.09
438,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Rinku Singh,6,8,1,0,75.00
439,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Sunil Narine,4,6,1,0,66.66
440,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Andre Russell,38,31,1,4,122.58
441,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Anukul Roy,0,1,0,0,0.00
442,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Umesh Yadav,3,5,0,0,60.00
443,Kolkata Knight Riders Vs Delhi Capitals,Kolkata Knight Riders,Varun Chakravarthy,1,6,0,0,16.66
444,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,David Warner,57,41,11,0,139.02
445,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Prithvi Shaw,13,11,2,0,118.18
446,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Mitchell Marsh,2,9,0,0,22.22
447,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Phil Salt,5,3,1,0,166.66
448,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Manish Pandey,21,23,2,0,91.30
449,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Axar Patel,19,22,1,0,86.36
450,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Aman Hakim Khan,0,2,0,0,0.00
451,Kolkata Knight Riders Vs Delhi Capitals,Delhi Capitals,Lalit Yadav,4,7,0,0,57.14
452,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Harry Brook,18,13,3,0,138.46
453,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Abhishek Sharma,34,26,3,1,130.76
454,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Rahul Tripathi,21,21,1,1,100.00
455,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Aiden Markram,12,12,1,0,100.00
456,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Heinrich Klaasen,17,16,1,0,106.25
457,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Mayank Agarwal,2,4,0,0,50.00
458,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Marco Jansen,17,22,1,0,77.27
459,Sunrisers Hyderabad Vs Chennai Super Kings,Sunrisers Hyderabad,Washington Sundar,9,6,1,0,150.00
460,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Ruturaj Gaikwad,35,30,2,0,116.66
461,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Devon Conway,77,57,12,1,135.08
462,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Ajinkya Rahane,9,10,0,0,90.00
463,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Ambati Rayudu,9,9,1,0,100.00
464,Sunrisers Hyderabad Vs Chennai Super Kings,Chennai Super Kings,Moeen Ali,6,6,1,0,100.00
465,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Wriddhiman Saha,47,37,6,0,127.02
466,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Shubman Gill,0,2,0,0,0.00
467,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Hardik Pandya,66,50,2,4,132.00
468,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Abhinav Manohar,3,5,0,0,60.00
469,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Vijay Shankar,10,12,1,0,83.33
470,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,David Miller,6,12,0,0,50.00
471,Gujarat Titans Vs Lucknow Super Giants,Gujarat Titans,Rahul Tewatia,2,2,0,0,100.00
472,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,KL Rahul,68,61,8,0,111.47
473,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Kyle Mayers,24,19,2,1,126.31
474,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Krunal Pandya,23,23,2,1,100.00
475,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Nicholas Pooran,1,7,0,0,14.28
476,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Ayush Badoni,8,6,0,0,133.33
477,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Marcus Stoinis,0,1,0,0,0.00
478,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Deepak Hooda,2,2,0,0,100.00
479,Gujarat Titans Vs Lucknow Super Giants,Lucknow Super Giants,Prerak Mankad,0,0,0,0,-
